timestamp_ms,label,sample_index,gpio2,gpio4,gpio12,gpio13,gpio14,gpio15
537226,3_spaced_14_13_2,147,4,65,72,6,4,63
537246,3_spaced_14_13_2,148,4,65,72,7,7,63
537266,3_spaced_14_13_2,149,4,65,72,9,8,63
537286,3_spaced_14_13_2,150,4,65,72,9,8,63
537306,3_spaced_14_13_2,151,4,64,72,6,5,63
537326,3_spaced_14_13_2,152,4,64,72,5,5,63
537346,3_spaced_14_13_2,153,4,64,72,6,4,63
537366,3_spaced_14_13_2,154,4,64,72,6,4,63
537386,3_spaced_14_13_2,155,4,65,72,5,4,63
537406,3_spaced_14_13_2,156,4,65,72,5,4,63
537426,3_spaced_14_13_2,157,4,64,72,5,4,63
537446,3_spaced_14_13_2,158,4,64,72,5,4,63
537466,3_spaced_14_13_2,159,4,64,72,5,4,63
537486,3_spaced_14_13_2,160,4,64,72,5,4,63
537506,3_spaced_14_13_2,161,4,65,72,5,4,63
537526,3_spaced_14_13_2,162,4,65,72,5,4,63
537546,3_spaced_14_13_2,163,4,65,72,5,4,63
537566,3_spaced_14_13_2,164,4,65,72,5,4,63
537586,3_spaced_14_13_2,165,4,65,72,5,4,63
537606,3_spaced_14_13_2,166,4,65,72,5,4,63
537626,3_spaced_14_13_2,167,7,64,72,7,4,63
537646,3_spaced_14_13_2,168,5,64,72,5,4,63
537666,3_spaced_14_13_2,169,5,65,72,6,5,63
537686,3_spaced_14_13_2,170,5,65,72,6,5,63
537706,3_spaced_14_13_2,171,5,64,72,5,4,63
537726,3_spaced_14_13_2,172,5,64,72,4,4,63
537746,3_spaced_14_13_2,173,5,64,72,4,4,63
537766,3_spaced_14_13_2,174,5,64,72,4,4,63
537786,3_spaced_14_13_2,175,5,64,72,5,4,63
537806,3_spaced_14_13_2,176,7,64,72,6,6,63
537826,3_spaced_14_13_2,177,6,64,72,5,6,63
537846,3_spaced_14_13_2,178,6,64,72,5,6,63
537866,3_spaced_14_13_2,179,4,64,72,4,5,63
537886,3_spaced_14_13_2,180,4,64,72,7,8,63
537906,3_spaced_14_13_2,181,4,64,72,5,5,63
537926,3_spaced_14_13_2,182,4,64,72,5,5,63
537946,3_spaced_14_13_2,183,4,64,72,4,5,63
537966,3_spaced_14_13_2,184,4,64,72,4,5,63
537986,3_spaced_14_13_2,185,4,64,72,4,5,63
538006,3_spaced_14_13_2,186,4,64,72,4,5,63
538026,3_spaced_14_13_2,187,4,64,72,4,5,63
538046,3_spaced_14_13_2,188,4,64,72,4,5,63
538066,3_spaced_14_13_2,189,4,64,72,4,5,63
538086,3_spaced_14_13_2,190,4,64,72,4,5,63
538106,3_spaced_14_13_2,191,4,64,72,4,5,63
538126,3_spaced_14_13_2,192,5,64,72,4,5,63
